example ID,text,respondent,sex,year of birth,language,language group,education,comments,non-standard government,selecting predicate,type of speaker,context type,toponym/year,initial phoneme,omitted,preposition,preposition_eng,PP
755,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у каждого селения
756,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у каждого колхоза
757,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у всех
758,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,toponym,consonant,,у,u 'at',у Чуни
759,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у них
760,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у них
761,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
1925,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,ездил,,spatial,toponym,consonant,,в,v 'in(to)',в Туапсе
1927,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Лазаревск
762,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
763,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у каждого колхоза
764,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
765,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,consonant,,в,v 'in(to)',в селении
766,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,consonant,,в,v 'in(to)',в центре
767,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
768,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',в Цухта
769,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у каждой бригады
770,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по тридцать
771,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по сорок быков
772,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,при,pri 'under/during',при помощи
773,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
774,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Чунях
775,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у них
726,2009-Itsari-1,itsari.add.syn-1,f,1947,Itsari Dargwa,Dargwa,secondary specialized education,,,,,spatial,,consonant,,на,na 'on(to)',на границе
776,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
777,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
778,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
779,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
780,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
781,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,consonant,,на,na 'on(to)',на базаре
782,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,consonant,,на,na 'on(to)',на нашем базаре
783,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
784,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,temporal,,consonant,,через,čerez 'via/through',"через два-три, три-четыре года"
785,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,vowel,,в,v 'in(to)',в этом селении
786,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,temporal,,consonant,,через,čerez 'via/through',"через, ну, сколько, прошло наверно где-то лет десять"
787,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Хаджалмахах
788,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,,consonant,,из,"iz 'from, of'",из нашего селения
931,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,,,other,,vowel,да,в,v 'in(to)',в основном
789,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нее
790,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,vowel,,из,"iz 'from, of'",из Убеки
791,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,vowel,,из,"iz 'from, of'",из Убеки
792,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,у,u 'at',у нас
793,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,vowel,,из,"iz 'from, of'",из Убеки
2424,2018-Mahachkala-4,makhachkala.add-3,f,1983,Avar,Avar-Andi,higher education,в расшифровке есть,,,,other,,vowel,да,в,v 'in(to)',в основном
952,2015-Zilo-1,rikvani.зило.нд01,m,1965,Andi,Avar-Andi,higher education,"возможно из-за того, что фрагмент",нестандартное?,ближе,,other,,vowel,да,к,k 'to',ахвахскому
2365,2015-Rikvani-1,rikvani.риквани.ск23,m,1946,Andi,Avar-Andi,higher education,в расшифровке предлог есть,,,,other,,vowel,да,в,v 'in(to)',в основном
1932,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,в первой половине,да,сяду,,spatial,,consonant,,в,v 'in(to)',Первым половину (в первую половину)
794,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,vowel,,на,na 'on(to)',на экскурсию
1933,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,устроился,,spatial,,consonant,,в,v 'in(to)',во второй половине
1938,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,ездили учиться,,spatial,institution,vowel,да,в,v 'in(to)',"училища, техникумы"
795,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,vowel,,в,v 'in(to)',в общем
1945,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,в расшифровке опущен,,,,spatial,toponym,consonant,,в,v 'in(to)',Дагестане
796,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,toponym,vowel,,из,"iz 'from, of'",из Убеки
979,2015-Zilo-1,rikvani.зило.нд01,m,1965,Andi,Avar-Andi,higher education,,,связь,,other,toponym,consonant,да,с,s ‘with/from/off’,Чечней
1901,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
1902,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,с,s ‘with/from/off’,с этими... цухтамахинцами
1903,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,по,po 'along/about/up to',по геометрической прогрессии
1905,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
1906,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,toponym,consonant,,с,s ‘with/from/off’,с Цухтамахи
1908,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,приглашали,,temporal,,consonant,,на,na 'on(to)',на сегодня
1909,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у неё
1910,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у него
797,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,consonant,,за,za 'behind; for',за ним
798,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,vowel,,с,s ‘with/from/off’,с образованием
799,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,other,,vowel,,с,s ‘with/from/off’,с образованием
914,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,,,spatial,,consonant,,в,v 'in(to)',в горы
1911,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,с,s ‘with/from/off’,с Бабаюрта ногайского
1912,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,из аврцев,да,,,other,,vowel,,с,s ‘with/from/off’,с аварцев
1907,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',на уровне
1917,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,у,u 'at',у нас
915,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,vowel,да,в,v 'in(to)',Азербайджан
920,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,в расшифровке предлог опущен (слышу w),,,,spatial,toponym,consonant,,в,v 'in(to)',Баку
1914,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,женился,,other,,consonant,,на,na 'on(to)',на русской
1919,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,с,s ‘with/from/off’,С Леваши
61,2010-Shalib-1,archib.шалиб.syn-40,f,1942,Lak,Lak,secondary education,,,,,temporal,temp_point,vowel,,в,v 'in(to)',в этом году
63,2010-Shalib-1,archib.шалиб.syn-40,f,1942,Lak,Lak,secondary education,,,лежать,,spatial,,vowel,,около,okolo 'near',около отца
550,2012-Mallakent-1,yangikent.маллакент.40.,m,1950,Muira Dargwa,Dargwa,higher education,,,,,other,,vowel,,от,ot 'from',от этого
205,2018-Tlibisho-1,karata.тлибишо.нд22,f,1937,Bagvalal,Avar-Andi,secondary specialized education,,,,,temporal,temp_point,consonant,,с,s ‘with/from/off’,с пятьдесят второго года
923,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,поехать,,spatial,toponym,consonant,да,в,v 'in(to)',Магарамкент
1921,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,у,u 'at',у Удада
925,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',в Дербенте
1922,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,у,u 'at',у нас
1923,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,у,u 'at',у нас
1918,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,подошли,,other,,consonant,,на,na 'on(to)',на работу
1926,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,поехал,,other,,consonant,,на,na 'on(to)',на разведку
1928,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',На обратном пути
926,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',Магарамкент
933,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,в расшифровке предлог опущен (слышу w),,,,spatial,institution,consonant,,в,v 'in(to)',колхозе
1929,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,spatial,toponym,consonant,,до,"do 'up to, until'",до Туапсе
939,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,в расшифровке предлог опущен (слышу w),,,,spatial,toponym,consonant,,в,v 'in(to)',Лучеке
1930,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',на автобусе
1931,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,под,pod 'below',под пятьдесят
1934,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,temporal,,consonant,,после,posle 'after',после того
800,2014-Cukhta-1,chuni.цухта.30мн,m,1940,Akusha Dargwa,Dargwa,higher education,,,,,spatial,institution,consonant,,в,v 'in(to)',в школе
851,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у нас
941,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,поехал,,spatial,toponym,vowel,да,в,v 'in(to)',Азербайджан
852,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,читать,,other,,consonant,,на,na 'on(to)',на родном языке
853,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial,toponym,consonant,да,в,v 'in(to)',<Ленинкенте> посёлке
854,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у меня
855,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у меня
856,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,из-за,iz-za 'due to',из-за них
857,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,на,na 'on(to)',на русском
858,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у меня
950,2016-Kina-5,kina.кина.нд40,m,1950,Rutul,Lezgic,higher education,,,посадили,,spatial/temporal,institution,consonant,да,в,v 'in(to)',тюрьму
2181,2018-Tukita-3,karata.тукита.кф15,m,1940,Tokita,Avar-Andi,higher education,,,,,temporal,temp_point,consonant,,до,"do 'up to, until'",до пятидесятого года
859,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по латыни
953,2015-Zilo-1,rikvani.зило.нд01,m,1965,Andi,Avar-Andi,higher education,,,,,spatial,toponym,vowel,да,в,v 'in(to)',Ахвахском районе
1935,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,consonant,,от,ot 'from',от дома
1936,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,по,po 'along/about/up to',"по одному, по двое"
860,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,по,po 'along/about/up to',по матери
861,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,в,v 'in(to)',в виду
862,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,temporal,temp_point,consonant,,до,"do 'up to, until'",до двадцать восьмого года
863,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,other,,consonant,,у,u 'at',у нас
1937,2014-Chuni-1,chuni.чуни.60ик,m,1948,Avar,Avar-Andi,secondary education,,,,,other,,vowel,,на,na 'on(to)',на электричках
864,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial,toponym,consonant,,в,v 'in(to)',в Дагестане
958,2015-Zilo-1,rikvani.зило.нд01,m,1965,Andi,Avar-Andi,higher education,,,учились,,spatial,,consonant,,в,v 'in(to)',в других местах
865,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,с...по,,,,temporal,temp_point,consonant,,с,s ‘with/from/off’,С двадцать восьмого по тридцать восьмой год
866,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,temporal,temp_point,consonant,,с,s ‘with/from/off’,с тридцать восьмого года
867,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,перешли,,other,,consonant,,на,na 'on(to)',на русскую графику
868,2014-Chuni-2,chuni.чуни.31н,m,1952,Avar,Avar-Andi,higher education,,,,,spatial,,consonant,,в,v 'in(to)',в частном доме
